Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	threshold
MALSU1	144.22548106519955	2.873551463489286e-5	0.0014423555209955017	0.3544670917182892	0.9600867172258346	FALSE
IMP4	556.0558145575847	2.8662796606460627e-5	0.0014420639243271367	0.37506326209062557	0.962886075568387	FALSE
M6PR	2083.4236527924513	2.8658383146691277e-5	0.0014418025239113176	0.8006913201130076	0.9906630280984362	FALSE
EXOSC1	299.30094970628386	2.8606019514809277e-5	0.0014419819607795164	0.5559385011971624	0.9792404389886902	FALSE
BTBD9	364.53613804434616	2.8599047711978623e-5	0.0014423458922365117	0.21186932697624067	0.9431011686382762	FALSE
ALG2	208.88940138700056	2.859324269810006e-5	0.0014422633875105606	0.686524544666705	0.9827494532330928	FALSE
TVP23C	38.332558450162985	2.858849692443093e-5	0.0014427246001050221	0.992751303424366	0.9992665463643303	FALSE
ARHGAP31	272.35527706565983	2.8584448520782634e-5	0.0014426112477782251	0.6029319960491284	0.9808163488304377	FALSE
SGK3	201.3338469814131	2.8560904176732734e-5	0.001442300866811095	0.1601033902868404	0.9369321113908191	FALSE
UBE3A	467.76997451587266	2.855698107225773e-5	0.0014420434061942456	0.4242891760292233	0.9640001410342711	FALSE
TIMM17A	238.7416644173185	2.8556238871276318e-5	0.001442441457729043	0.36047423004441986	0.9610370258833705	FALSE
ZNF271P	322.5517110933201	2.8549774719452832e-5	0.0014423828130243318	0.7625821809662792	0.9880417308172413	FALSE
PEX5	264.8924253963139	2.8526459107067112e-5	0.0014423062327959392	0.8581088858884026	0.9960736761186557	FALSE
AP2A1	3710.0088182690984	2.8518315825131063e-5	0.0014423588992684465	0.09050018486760855	0.9172454223914152	FALSE
IMPDH2	843.7129089814505	2.8493656157678305e-5	0.0014423015352609625	0.47229279263235635	0.9692355136836451	FALSE
CYP2R1	133.58815662849486	2.8490073981498987e-5	0.0014423781775887241	0.40108071408845203	0.9640001410342711	FALSE
SEC23IP	386.74260714900754	2.8474883935196217e-5	0.0014420565947450767	0.20216719644330805	0.9431011686382762	FALSE
MED7	112.29093794976193	2.847257850521376e-5	0.0014423780481110707	0.18396939890096806	0.9431011686382762	FALSE
PSIP1	912.9989541994104	2.8468811794591587e-5	0.0014419426321643425	0.27117772655709366	0.9451968258667095	FALSE
FBXL12	259.1676182036513	2.8461560433600644e-5	0.0014417834472120082	0.22698790734545835	0.9431011686382762	FALSE
LSM8	522.1435766238905	2.839686569034468e-5	0.0014418868556158575	0.2775692591387378	0.9462227688227728	FALSE
ARHGEF9	225.39554213968628	2.839610088896544e-5	0.0014424368184945773	0.6940075787849957	0.9827494532330928	FALSE
FAM221A	21.511835086551738	2.8365645568741212e-5	0.0014427302282186518	0.21492238989076104	0.9431011686382762	FALSE
LGALS9	4050.4966479896316	2.8357638734486272e-5	0.001442777725822095	0.8858652192048508	0.9962420887147879	FALSE
WDR12	116.10161805457787	2.8338684345739177e-5	0.0014424434486146093	0.08832399991425839	0.9165536807817047	FALSE
GLO1	250.22855715237537	2.8324452881100414e-5	0.001442435550643553	0.14444857746870235	0.9369321113908191	FALSE
PPP1R10	1470.0406048832917	2.8264805362507087e-5	0.0014417508171619927	0.3474565919188744	0.9600867172258346	FALSE
ST7L	84.61513730947287	2.824652282616337e-5	0.0014425451784944624	0.049933529641492294	0.8743768063847942	FALSE
VAV3	449.99618620722083	2.8238111106626615e-5	0.0014424950027247668	0.6703524243902217	0.9827494532330928	FALSE
IL17RE	28.670681262931904	2.8237386892722257e-5	0.0014427677235796532	0.8481919464394441	0.9949334168268958	FALSE
MYBBP1A	773.002139220222	2.8236368490193578e-5	0.001442268984683292	0.8674302353650039	0.9962420887147879	FALSE
CPQ	731.2198531134846	2.822980778144751e-5	0.0014425764442402747	0.2512536800663453	0.9442647740200699	FALSE
MOCS2	141.6223481702595	2.822202992758516e-5	0.0014423896734245723	0.11375131441111377	0.9207176283249466	FALSE
CMTR2	196.9259200582888	2.8218139481257097e-5	0.0014425068568651768	0.6076742405306006	0.9808163488304377	FALSE
CCDC43	152.31581755444861	2.8190187742854113e-5	0.00144240859751651	0.0832020487566191	0.9072007633329057	FALSE
MEX3D	49.39791940505158	2.818518025603936e-5	0.0014426482040528908	0.8182371397891465	0.9927938047402514	FALSE
SLC44A1	310.7918751569807	2.8179510353683138e-5	0.0014426002777798979	0.02857945858773295	0.848550546499229	FALSE
EEF2K	321.9427784386936	2.8139369156541418e-5	0.001442432814630242	0.15753928493652145	0.9369321113908191	FALSE
GPALPP1	167.69223368263005	2.8136210246203696e-5	0.0014423951039573926	0.1273612447122104	0.9333972064576997	FALSE
PUSL1	176.87807740020506	2.8117007240527563e-5	0.0014424942641009457	0.8611516693861275	0.996179864257466	FALSE
SATB1	1424.98134017423	2.8113956590527845e-5	0.0014424628133569363	0.1272953288343315	0.9333972064576997	FALSE
PTPN11	501.0908406472977	2.8101106579324062e-05	0.001442224888362434	0.322905278770665	0.9510234077166778	FALSE
ESYT2	1219.5930053538093	2.8085849493739593e-5	0.0014422097522108922	0.12296911227124765	0.9308206641343689	FALSE
ZBED5	586.4118557125872	2.808193972362248e-5	0.0014421125933612815	0.40729580487839695	0.9640001410342711	FALSE
MED8	328.19523362317597	2.8023003108684367e-5	0.001441884195063703	0.3019207733231916	0.950369977061049	FALSE
NKAPD1	270.44675718618294	2.8018775264439236e-5	0.0014415102422263802	0.34029849565728015	0.9573326096362192	FALSE
INKA2	3144.8435492280523	2.7989775686762387e-5	0.0014426486899877333	0.028783855219307306	0.848550546499229	FALSE
ZNF766	303.9192475613244	2.7984865877821346e-5	0.001441925087389749	0.13550500490662903	0.9355537491730884	FALSE
NT5C	595.9753268949664	2.79816537106088e-5	0.0014423961967960498	0.6358707419404517	0.981913045520552	FALSE
NDUFC1	211.5784432414442	2.7968634185770705e-5	0.0014422488420286783	0.3622579430857919	0.961364189236488	FALSE
RTL10	319.0597366373809	2.795130807585911e-5	0.0014422314940419172	0.17851186359561308	0.9422585122141075	FALSE
ANKRD16	50.00631906909886	2.7943455269982405e-5	0.0014426132238827378	0.028104908541238847	0.848550546499229	FALSE
ZSWIM4	97.05256777927173	2.7934787595869325e-5	0.001442590210965049	0.0317809912433654	0.8486117580725598	FALSE
ASB3	139.946601759565	2.7931557680089517e-5	0.00144242407521708	0.19612572736916148	0.9431011686382762	FALSE
GPR75-ASB3	139.946601759565	2.7931557680089517e-5	0.00144242407521708	0.19612572736916148	0.9431011686382762	FALSE
CMAHP	121.56203692311996	2.7874165527513396e-5	0.0014425865181383031	0.021796507848993084	0.8065298751517402	FALSE
INTS12	139.13846933104156	2.787361134989664e-5	0.0014422675443492479	0.10320744078738212	0.9199837696888991	FALSE
OPA1	396.76445298392383	2.7868051901671276e-5	0.0014421623900167098	0.301810207098361	0.950369977061049	FALSE
MIS12	166.0625529985393	2.7827481647616833e-5	0.001442407299553559	0.47597876940809164	0.969737369845066	FALSE
LOC112268269	326.08295854004774	2.7818459974848013e-5	0.0014423224065357517	0.1460462129965623	0.9369321113908191	FALSE
SSR1	1392.1137703517131	2.7812780907430907e-5	0.0014418952971910269	0.2840529454422919	0.9462227688227728	FALSE
GOLM2	680.2371587733653	2.7801198732451408e-5	0.0014423928521033681	0.09486487204838158	0.9172454223914152	FALSE
ODF2	547.6103310490444	2.7754824191770854e-5	0.0014417833533096735	0.7307083566705255	0.9860230931440129	FALSE
PWWP3A	433.9042121804948	2.7716012208923963e-5	0.0014420777570893963	0.22617651872100086	0.9431011686382762	FALSE
OTUB1	1462.679362976063	2.770322580416154e-5	0.0014421724457095713	0.35291329014310885	0.9600867172258346	FALSE
CREBZF	555.2232899846814	2.7685377262249035e-5	0.001442564711523557	0.04470791863186891	0.8668457524978702	FALSE
HMBOX1	293.85314864671983	2.768113969842892e-5	0.001442389978822582	0.21213213124898408	0.9431011686382762	FALSE
NUDT14	91.32567685040202	2.7680604697273468e-5	0.0014425644209212357	0.05239112768195016	0.8761103560862037	FALSE
HELB	501.2950961711284	2.766534009852229e-5	0.0014424210691869862	0.07081785864406416	0.8974333869626038	FALSE
NAA38	393.4113079113274	2.7658427548980268e-5	0.001442337799839058	0.14125931884118437	0.9369321113908191	FALSE
H2BC12	448.2887549394574	2.7658349405200216e-5	0.0014426038206055368	0.1709884340496921	0.9369321113908191	FALSE
PARG	190.6227327312904	2.7642763092581248e-5	0.0014423425703128526	0.5872247557669675	0.9808163488304377	FALSE
NSMCE2	107.93191972288841	2.7624744529976427e-5	0.001442307147997166	0.40862093009991846	0.9640001410342711	FALSE
MBD2	1685.0846620788022	2.759445057779704e-5	0.0014418672228854149	0.29440960331032534	0.9477516189987649	FALSE
TTF2	147.40036469973685	2.7549852670387723e-5	0.001442556370713597	0.42098137193174773	0.9640001410342711	FALSE
EMC7	342.01440801975957	2.7538473633893454e-5	0.0014423481778139912	0.5066929284863284	0.9727318329561867	FALSE
IFT27	279.95743007948215	2.7517659247459094e-5	0.0014422457496883702	0.27023610476563437	0.9451824962710511	FALSE
TTN	602.7519049818244	2.7511961441519566e-5	0.0014427317689124385	0.18296559543843913	0.9431011686382762	FALSE
TMED1	217.28897374259944	2.7469993483778355e-5	0.001442403382458392	0.12068761640920202	0.9258603873465965	FALSE
RRN3	256.91723233420515	2.7460653258609263e-5	0.001442403096758063	0.1479367474238696	0.9369321113908191	FALSE
DOT1L	1190.1537896746058	2.7460564412104535e-5	0.0014417285959180484	0.43090931816352246	0.9645345613669181	FALSE
DSTN	306.8282801982068	2.744906486818724e-5	0.001442367289368404	0.33431117370159724	0.9557771116700415	FALSE
ZNF91	233.29515127410525	2.744187949913801e-5	0.0014426133926506031	0.013283446268719553	0.7244223122476929	FALSE
RTF1	926.0384540785116	2.7430007278858482e-5	0.0014416309153004233	0.7522612380545497	0.9876292857308016	FALSE
TBC1D23	296.43329724631064	2.7362971409091597e-5	0.001442470024588848	0.3823596784850793	0.9635917393445189	FALSE
ARMC10	250.41574722003014	2.7360395812253313e-5	0.001442226257015203	0.18812396701734654	0.9431011686382762	FALSE
GPBP1L1	1664.6750981698965	2.7355182055254683e-5	0.0014415484439397675	0.1908086913255253	0.9431011686382762	FALSE
FYB1	7593.268618531357	2.732812874204207e-5	0.0014424569131364757	0.0934781652885026	0.9172454223914152	FALSE
ICOSLG	322.46419704812973	2.732353281117069e-5	0.001442603938773912	0.5392672494200709	0.9767527841001401	FALSE
UCP3	59.2670647810195	2.7274824949871232e-5	0.0014425271780163377	0.081195642102487	0.9069986613362739	FALSE
ARAP1-AS2	102.56894390573802	2.7267393643188573e-5	0.0014427179928436177	0.3195105758474671	0.9504518736070575	FALSE
PDF	82.63994604221952	2.7237241657518703e-5	0.0014425538128781206	0.05769798850113396	0.8797047948626852	FALSE
UBAP2	523.5795788644871	2.723051115418402e-5	0.0014423379213745295	0.8332985699729555	0.9929788160009817	FALSE
LUCAT1	1669.5907004393641	2.7203226399830395e-5	0.0014426167857729416	0.6860517967541776	0.9827494532330928	FALSE
NAT14	44.935394231206296	2.7198381347021516e-5	0.0014426643809925671	0.47021095033526755	0.9692355136836451	FALSE
ZEB1	257.33659306966075	2.7196106725331052e-5	0.0014425289135374	0.19984154045873284	0.9431011686382762	FALSE
AGO3	480.69145460575754	2.7073138616772455e-5	0.0014422480206454534	0.2365564117538168	0.9431011686382762	FALSE
VPS9D1	1253.7266634312793	2.7042741767469404e-5	0.0014425929398014297	0.035470842705762305	0.8531397593385441	FALSE
PTAR1	389.0606985955323	2.7022335235802947e-5	0.0014426201140274825	0.025899381638596234	0.8284309168756039	FALSE
BCL2A1	889.7471338917683	2.701643788592923e-5	0.0014426876706014262	0.2530793555041825	0.9451824962710511	FALSE
RCAN1	125.14945491435975	2.7009176053299426e-5	0.0014422686413301574	0.30199090286161007	0.950369977061049	FALSE
RNF7	372.7215158619975	2.70035275716499e-5	0.001441821634277955	0.2923663048943989	0.9468351398849544	FALSE
NSF	429.0056985828709	2.6993132547343703e-5	0.0014424938906255334	0.7362389078554071	0.9864560454601103	FALSE
CAMK2D	283.40726696192496	2.6953300001983783e-5	0.0014424985498793265	0.6840332259612034	0.9827494532330928	FALSE
PMS2P3	98.38466935078206	2.6939920969058205e-5	0.0014424661151962637	0.26224076627903253	0.9451824962710511	FALSE
TTC21B	151.2846606110805	2.6939263716272917e-5	0.0014424479072013387	0.02689470682710845	0.8391874225652216	FALSE
COG2	289.04470261463285	2.6906133225574462e-5	0.0014420321270149574	0.31913080510506486	0.950369977061049	FALSE
AASDHPPT	155.22963563606453	2.6902820797814496e-5	0.0014424498180893076	0.0999103637116439	0.9199837696888991	FALSE
TMEM258	368.8985666238029	2.688879039440525e-5	0.0014424851954856013	0.6902830361460426	0.9827494532330928	FALSE
ZNF816	92.08990596963942	2.686955829602499e-5	0.0014423958989456104	0.13832385663151622	0.9369321113908191	FALSE
TMEM263	134.4729704195622	2.6866734402684387e-5	0.0014426388867377182	0.15422315160208364	0.9369321113908191	FALSE
WASH8P	1055.1033627011095	2.6835234848376822e-5	0.0014427488721041439	0.9750721547069989	0.9992116652676296	FALSE
ZMYM1	65.25113423297496	2.6771098843779412e-5	0.0014426923862746101	0.18943343754572214	0.9431011686382762	FALSE
TRMT6	155.5086220602406	2.6764114908698154e-5	0.001442254684531452	0.2583101017072797	0.9451824962710511	FALSE
PIM3	1975.763849201829	2.6762685738494755e-5	0.0014425348217737997	0.19982881289426935	0.9431011686382762	FALSE
NLRC3	1392.7759378575554	2.6759294147749675e-5	0.0014425199790306267	0.8340142909544618	0.9929788160009817	FALSE
DDRGK1	414.75766737685007	2.6753497543410476e-5	0.0014421844399951406	0.21892052650797683	0.9431011686382762	FALSE
NUP107	236.1652347691877	2.6740553100132424e-5	0.0014423696413663504	0.21859820469238686	0.9431011686382762	FALSE
ZFP14	136.92053084916841	2.6740487019482114e-5	0.001442474007688183	0.06787037654363856	0.8974333869626038	FALSE
SMIM13	44.10925876096918	2.6735805922737404e-5	0.0014425706314848343	0.03316173621156801	0.8486117580725598	FALSE
RFTN1	660.1714396209456	2.6699834145820497e-5	0.0014421347087696273	0.22878483567004956	0.9431011686382762	FALSE
ERC1	334.1492602040098	2.6690739412591265e-5	0.001442294649799215	0.16978417249710523	0.9369321113908191	FALSE
ADAL	46.34925166690178	2.6683191770160602e-5	0.0014426490283329311	0.008168431248040406	0.6982272643733797	FALSE
ATP5F1A	2303.000682845035	2.6676406264859085e-5	0.0014419641876250483	0.4080911573352601	0.9640001410342711	FALSE
TRPV6	7.772616572863289	2.6665891760717417e-5	0.0014427987714046586	0.6419118132094499	0.9825130111992789	FALSE
TSTD1	466.02545571063035	2.6648029786371906e-5	0.0014424365252125346	0.7506334915701349	0.9876292857308016	FALSE
RDH14	94.77957710707571	2.661406461521392e-5	0.0014424780359062641	0.1017871253027868	0.9199837696888991	FALSE
PER2	166.39415760243892	2.660808735660634e-5	0.0014425123336672143	0.06822670830691915	0.8974333869626038	FALSE
GANC	237.70726354203777	2.659965364147813e-5	0.0014424156808847592	0.13731809843251	0.9369321113908191	FALSE
BCL2	554.2518550274896	2.6591734399996687e-5	0.001442494113445605	0.27565401140795254	0.9462227688227728	FALSE
EEA1	113.29282860322532	2.65908556072205e-5	0.0014425855823056494	0.056156056825172405	0.8761103560862037	FALSE
RANBP2	1145.3909699015833	2.658765161800608e-5	0.0014422904903623201	0.34865427479595507	0.9600867172258346	FALSE
ZNF385A	2537.968596817104	2.653471104409271e-5	0.0014425788903828145	0.5929890546694782	0.9808163488304377	FALSE
ARFGEF1	915.9442634979059	2.6502353928790302e-5	0.0014422600300082872	0.6341777602777022	0.981913045520552	FALSE
MST1	118.7570116258135	2.6475721201110076e-5	0.0014425052635032268	0.40617937822367295	0.9640001410342711	FALSE
POLR3A	262.3266894189448	2.6462982806138357e-5	0.001442075065117788	0.19938165362315552	0.9431011686382762	FALSE
HTT	1556.716271089299	2.6444109972676486e-5	0.0014415008990237403	0.3907649562568046	0.963690722950888	FALSE
TMPO	762.8480864512326	2.641292043178082e-5	0.0014423644382006763	0.06494163542583582	0.8974333869626038	FALSE
FASTK	1516.228064677392	2.6406508994859445e-5	0.0014421860653663888	0.09239144870041767	0.9172454223914152	FALSE
MYOF	376.7083082588442	2.6396951189881423e-5	0.0014427151749437758	0.012911635069473739	0.7244223122476929	FALSE
PLCXD2	89.57321444515858	2.637178407009447e-5	0.0014426758942425746	0.007360779155683319	0.6932032740945064	FALSE
UBXN11	2832.9924450493522	2.6354074302963727e-5	0.0014423513801024358	0.9611840178885946	0.9992116652676296	FALSE
MOB1A	2837.2479422767074	2.634839177291723e-5	0.0014422301676113196	0.6693965020569717	0.9827494532330928	FALSE
PRRC1	226.54740963029522	2.6317245445875412e-5	0.001442464424094342	0.2709141637765896	0.9451968258667095	FALSE
CLOCK	157.95473588201523	2.6302986248940016e-5	0.0014425323731210781	0.0656696849402528	0.8974333869626038	FALSE
NUP153	947.5882926219348	2.628699403948764e-5	0.0014424781577966857	0.6083817316930431	0.9808163488304377	FALSE
FAM117B	355.7219757100923	2.627690256654279e-5	0.0014425487458874654	0.6457933310822874	0.9825130111992789	FALSE
ZNF736	162.48420184934838	2.6269616005910857e-5	0.0014426023614609118	0.0340242308971542	0.8486117580725598	FALSE
GABPB1-IT1	437.6937429304337	2.624247618396903e-5	0.0014419679440249855	0.42925423630922127	0.9641952320843324	FALSE
POLR2J	676.5854646996045	2.623198083264415e-5	0.001442372958888508	0.29106121288480774	0.9462227688227728	FALSE
DCUN1D5	112.3860930174826	2.6212843951650663e-5	0.0014423699840810113	0.42078949363635176	0.9640001410342711	FALSE
SYTL1	4639.3267544995215	2.6197537863787038e-5	0.0014422645344979435	0.6425595648676076	0.9825130111992789	FALSE
IDH3A	340.8102557992379	2.615414588458665e-5	0.0014422325167180513	0.8437220680750593	0.994016968115823	FALSE
RAB12	184.72846405939737	2.6150424926691983e-5	0.0014424319243927814	0.13359377294492678	0.9353320684514788	FALSE
ZNF529	178.7149514425354	2.6115983381370244e-5	0.0014423720775045786	0.26538677990280846	0.9451824962710511	FALSE
DCTN4	444.99954712440683	2.6108259174384375e-5	0.0014423112412739322	0.38232806345682513	0.9635917393445189	FALSE
MTND1P23	377.4401098419976	2.6102815894075356e-5	0.0014428053140546867	0.8680388736066171	0.9962420887147879	FALSE
LENG1	259.6259405069028	2.6078697031256563e-5	0.0014423786245970432	0.26043202406173377	0.9451824962710511	FALSE
SCARF1	1002.3778892925101	2.60691910603235e-5	0.0014427191131642476	0.009439635156005734	0.6982272643733797	FALSE
ZNF7	331.29235043323007	2.606623397495115e-5	0.0014418774653314388	0.33693491322174024	0.9573326096362192	FALSE
APC	543.7560611474388	2.6058066697221348e-5	0.0014425512607917571	0.18166533458188902	0.9431011686382762	FALSE
EIF4E	249.1132540577959	2.6055476495089415e-5	0.0014419502220637294	0.33623533307627623	0.9573326096362192	FALSE
MAPK6	131.31424579661464	2.6047697397569628e-5	0.0014424833947791354	0.04076833889878192	0.856213236634532	FALSE
CWC25	918.6045447984069	2.601934535634401e-5	0.0014419624823168449	0.07335242727304682	0.8974333869626038	FALSE
DDAH2	611.5228618139386	2.599621662634837e-5	0.0014425710766505016	0.05306342343783865	0.8761103560862037	FALSE
ATMIN	479.22651565743774	2.5971769548460328e-5	0.001441686905171281	0.3917600662279968	0.963690722950888	FALSE
LMAN2	2573.6942184980194	2.596800711198427e-5	0.001442062621504947	0.2641540355916879	0.9451824962710511	FALSE
RNU4-2	80.06095757630372	2.5967323095941224e-5	0.0014427793333761916	0.2476970071645931	0.9431011686382762	FALSE
TMED9	972.5736576611627	2.5954472863498238e-5	0.0014422666903086843	0.1907452265569934	0.9431011686382762	FALSE
BSDC1	1280.0747033422326	2.595377393999958e-5	0.001441305449127991	0.6426420763788168	0.9825130111992789	FALSE
RFX5	813.1827719582374	2.5937710010411087e-5	0.0014421270663734032	0.3805408439862138	0.9635917393445189	FALSE
AIF1	3468.21366942071	2.593027377425622e-5	0.0014425246918822229	0.7481791717938533	0.9871889268225257	FALSE
TMX2	466.0832635302536	2.592068652135715e-5	0.0014421155806371938	0.10936778111833988	0.9199837696888991	FALSE
SMARCA2	1616.1593385494186	2.5911555342798924e-5	0.0014419932796013394	0.2851760104129388	0.9462227688227728	FALSE
NOB1	436.2715735789678	2.5909672953931673e-5	0.0014421889282392303	0.5221632853237056	0.9739940086035337	FALSE
DHX36	332.42297727081717	2.5882865417871277e-5	0.0014423819145480972	0.13479408562291895	0.9353320684514788	FALSE
GTF2E1	144.21467769450712	2.5880809344154605e-5	0.0014422313954327456	0.2060794124246143	0.9431011686382762	FALSE
HIPK3	1502.930242923026	2.5876242851577946e-5	0.001442640163751486	0.5747610421629867	0.9805314950908789	FALSE
B3GNT9	126.17690951188727	2.585550231592726e-5	0.0014425911217103287	0.09451182236376687	0.9172454223914152	FALSE
BIRC3	997.6835317004995	2.5854145383639572e-5	0.0014424045425871746	0.773362054809431	0.9887783582133083	FALSE
PPIL4	201.59995244580176	2.585024014397805e-5	0.0014420984613970618	0.4101653690303078	0.9640001410342711	FALSE
ENOPH1	130.47743574081375	2.5842926229571974e-5	0.0014424282079639676	0.2815178324205213	0.9462227688227728	FALSE
TMEM245	381.3803270152313	2.5837183795119525e-5	0.001442383885272865	0.9610049613971627	0.9992116652676296	FALSE
C16orf91	77.07578089095755	2.5833542508313102e-5	0.0014425043993086717	0.16172090551778437	0.9369321113908191	FALSE
TAB1	605.1910603506643	2.5821077409918545e-5	0.001442131788362211	0.3899037999679384	0.963690722950888	FALSE
MRPS14	192.35711514908857	2.5795570280424825e-5	0.001442021301514905	0.28645202342410586	0.9462227688227728	FALSE
ZDHHC9	56.24917989017922	2.5792853777696568e-5	0.0014425553153256166	0.043502941199525025	0.8624767021920088	FALSE
RHOBTB2	265.5313648282978	2.5785033991490308e-5	0.0014424464870543706	0.103361867793525	0.9199837696888991	FALSE
CEP57	325.6582175605022	2.5780120857756678e-5	0.0014420909436148684	0.5617054447190042	0.9805314950908789	FALSE
STYXL1	271.68171320768465	2.576902065281561e-5	0.0014425222577265848	0.8336976385921627	0.9929788160009817	FALSE
EEFSEC	298.008330022698	2.5762764932028944e-5	0.001442378783609352	0.9887166152862622	0.9992665463643303	FALSE
ATXN7L1	261.97837861222865	2.5761727074436678e-5	0.0014422689110608847	0.1462499841705674	0.9369321113908191	FALSE
CTAGE7P	17.736194155575433	2.57527111866808e-5	0.0014427352396979931	0.30125177476449577	0.950369977061049	FALSE
CENPC	199.08771180607826	2.5737698386443522e-5	0.0014424294075605236	0.06051743956384262	0.8817138192862746	FALSE
GPR35	238.81952328339835	2.5727972139668078e-5	0.001442565438425748	0.23500169403899562	0.9431011686382762	FALSE
TRNT1	150.64333076246248	2.570840540624508e-5	0.0014423944095880237	0.11036594755696225	0.9199837696888991	FALSE
NEMP2	69.05157764949799	2.569370113837211e-5	0.001442624138041357	0.05796753936851269	0.8803548996365145	FALSE
TP53INP1	1356.242343668902	2.5685661744384545e-5	0.0014425092708580446	0.36833039021988856	0.96160915363554	FALSE
ZMYND11	317.7369967004906	2.5685658079966695e-5	0.001442325427964227	0.26150769236134014	0.9451824962710511	FALSE
NHLRC2	204.6095136091707	2.5679504592858324e-5	0.0014425272389537106	0.09559032754423943	0.9172454223914152	FALSE
METTL14	230.7141704353404	2.5667134468832885e-5	0.0014422728686777568	0.1771220669954566	0.9395651377273577	FALSE
TRMT44	113.91877113416432	2.5666992868011346e-5	0.0014423521973384805	0.15146744274081708	0.9369321113908191	FALSE
ZNF71	99.01123477906825	2.564494905957327e-5	0.001442415841452661	0.2115550740008318	0.9431011686382762	FALSE
USP31	87.42813075783775	2.56136405096473e-5	0.0014425755329449167	0.2833249915503622	0.9462227688227728	FALSE
HLA-DMB	2515.5861315124266	2.55904570998064e-5	0.0014424062564172382	0.7535475021530142	0.9876292857308016	FALSE
PLEKHA2	1397.7371269695861	2.55815651423956e-5	0.0014422018852069522	0.3893118240180198	0.963690722950888	FALSE
UHRF1	155.2042053050078	2.5579171520243406e-5	0.0014426238292981094	0.04555310357750564	0.8668457524978702	FALSE
DBT	149.47486933312837	2.5571661886359075e-5	0.0014423560549315373	0.20385632795813613	0.9431011686382762	FALSE
VSIG4	33.8269900017243	2.5563533131311293e-5	0.0014427409461504447	0.020054125067506454	0.7854484092922392	FALSE
MED27	162.07680240283273	2.555464103808435e-5	0.0014424307174804663	0.17897706621787557	0.9423374639194775	FALSE
TRMT13	104.75659968124039	2.5554007250791557e-5	0.0014425881314426017	0.044590406171234734	0.8668457524978702	FALSE
SLC39A9	537.28205502678	2.5545015768705457e-5	0.0014417672349635174	0.6833916127547776	0.9827494532330928	FALSE
ASCC3	248.35991316506866	2.552724426143123e-5	0.0014425664484261373	0.16711016872603582	0.9369321113908191	FALSE
STRN3	152.48342633274498	2.552598054023431e-5	0.0014424788207062875	0.2275173826638278	0.9431011686382762	FALSE
MUTYH	309.8616779175025	2.550869217155193e-5	0.0014421510165059533	0.5895860410014211	0.9808163488304377	FALSE
WASHC5	399.05027276424767	2.5460502082278866e-5	0.0014421389323175458	0.4221436057148957	0.9640001410342711	FALSE
C5orf63	59.24748722122777	2.545792273864664e-5	0.0014426133234143605	0.03187726588455291	0.8486117580725598	FALSE
PANK3	272.85830440611494	2.5450938352887557e-5	0.0014425905942779768	0.20618075806557648	0.9431011686382762	FALSE
FAM153CP	169.0717303913491	2.545016433659254e-5	0.0014426987567721775	0.8025807498451283	0.9907451468849191	FALSE
ATAD1	193.27930584485136	2.5442597780981865e-5	0.0014423190560275579	0.1699661162147369	0.9369321113908191	FALSE
AVIL	444.74836904945766	2.5423545270528664e-5	0.0014426712616086182	0.3804508638907287	0.9635917393445189	FALSE
CHORDC1	248.4164726969795	2.5415935681503316e-5	0.0014425502959397208	0.051681524707817235	0.8761103560862037	FALSE
CHD7	703.0835028475977	2.541303177906974e-5	0.0014422158195356051	0.11406978708069997	0.9207176283249466	FALSE
MEAK7	120.09653839081174	2.541025867582773e-5	0.001442430298186158	0.4538255529963071	0.9676033204857661	FALSE
MED20	119.74449079013318	2.5408474187666504e-5	0.0014423621731482139	0.16074251707019482	0.9369321113908191	FALSE
PIP5K1A	599.4069290922434	2.5407722152981195e-5	0.0014414143928303618	0.22028156501223478	0.9431011686382762	FALSE
NIPAL3	535.7210079834049	2.5406877077001776e-5	0.0014422448070592316	0.25069032164280547	0.9441583542391375	FALSE
SPPL2A	492.5875585479898	2.5405874573997886e-5	0.0014424451340434422	0.17874022443591708	0.9423374639194775	FALSE
CD22	2065.062005248046	2.5400489375932584e-5	0.0014426760143704588	0.7238814840461036	0.9860230931440129	FALSE
WDR70	211.12628373102726	2.5398934450180842e-5	0.0014421380193166719	0.24972691003846278	0.9431011686382762	FALSE
GPN3	91.79640806613243	2.5389583697200305e-5	0.0014425495362309865	0.06253004506130101	0.8918219541529817	FALSE
FAM238A	62.72537390368741	2.537069360044541e-5	0.0014426557450793404	0.3326688340572569	0.9545182235101731	FALSE
DNAJC17	182.80388900629399	2.536104814454322e-5	0.0014422237208538212	0.5030214736015959	0.9727318329561867	FALSE
POLG2	144.64109637337015	2.5356094469308772e-5	0.0014423627818333838	0.21726160095303865	0.9431011686382762	FALSE
HMGXB4	141.66210039743092	2.5350401342141313e-5	0.0014422507757134637	0.21010410206264865	0.9431011686382762	FALSE
EID1	581.6462604546113	2.5349912869637887e-5	0.0014423421983075706	0.6181765652616558	0.9811544160044796	FALSE
CCDC18	137.84771674605508	2.5332303125787875e-5	0.001442654555913644	0.2754114984262567	0.9462227688227728	FALSE
SLC4A8	100.08648975892848	2.5323278894357523e-5	0.0014425836716925114	0.03700708854769139	0.8531397593385441	FALSE
ATF2	268.48944348790326	2.53191151275554e-5	0.0014424027912797904	0.15368258860049794	0.9369321113908191	FALSE
